date,series_id,category_zh,category_en,value,period,footnotes
2001-06,CUUR0000SEEE02,电脑软件,Computer software and accessories,78.6,M06,
2001-07,CUUR0000SEEE02,电脑软件,Computer software and accessories,79.0,M07,
2001-08,CUUR0000SEEE02,电脑软件,Computer software and accessories,79.1,M08,
2001-09,CUUR0000SEEE02,电脑软件,Computer software and accessories,77.7,M09,
2001-10,CUUR0000SEEE02,电脑软件,Computer software and accessories,77.0,M10,
2001-11,CUUR0000SEEE02,电脑软件,Computer software and accessories,79.1,M11,
2001-12,CUUR0000SEEE02,电脑软件,Computer software and accessories,79.5,M12,
2002-01,CUUR0000SEEE02,电脑软件,Computer software and accessories,77.3,M01,
2002-02,CUUR0000SEEE02,电脑软件,Computer software and accessories,76.9,M02,
2002-03,CUUR0000SEEE02,电脑软件,Computer software and accessories,76.3,M03,
2002-04,CUUR0000SEEE02,电脑软件,Computer software and accessories,76.6,M04,
2002-05,CUUR0000SEEE02,电脑软件,Computer software and accessories,74.7,M05,
2002-06,CUUR0000SEEE02,电脑软件,Computer software and accessories,74.3,M06,
2002-07,CUUR0000SEEE02,电脑软件,Computer software and accessories,73.6,M07,
2002-08,CUUR0000SEEE02,电脑软件,Computer software and accessories,73.3,M08,
2002-09,CUUR0000SEEE02,电脑软件,Computer software and accessories,71.4,M09,
2002-10,CUUR0000SEEE02,电脑软件,Computer software and accessories,71.2,M10,
2002-11,CUUR0000SEEE02,电脑软件,Computer software and accessories,71.1,M11,
2002-12,CUUR0000SEEE02,电脑软件,Computer software and accessories,71.0,M12,
2003-01,CUUR0000SEEE02,电脑软件,Computer software and accessories,71.2,M01,
2003-02,CUUR0000SEEE02,电脑软件,Computer software and accessories,70.8,M02,
2003-03,CUUR0000SEEE02,电脑软件,Computer software and accessories,70.2,M03,
2003-04,CUUR0000SEEE02,电脑软件,Computer software and accessories,69.6,M04,
2003-05,CUUR0000SEEE02,电脑软件,Computer software and accessories,68.5,M05,
2003-06,CUUR0000SEEE02,电脑软件,Computer software and accessories,67.7,M06,
2003-07,CUUR0000SEEE02,电脑软件,Computer software and accessories,66.8,M07,
2003-08,CUUR0000SEEE02,电脑软件,Computer software and accessories,65.5,M08,
2003-09,CUUR0000SEEE02,电脑软件,Computer software and accessories,65.5,M09,
2003-10,CUUR0000SEEE02,电脑软件,Computer software and accessories,65.0,M10,
2003-11,CUUR0000SEEE02,电脑软件,Computer software and accessories,64.0,M11,
2003-12,CUUR0000SEEE02,电脑软件,Computer software and accessories,64.1,M12,
2004-01,CUUR0000SEEE02,电脑软件,Computer software and accessories,63.8,M01,
2004-02,CUUR0000SEEE02,电脑软件,Computer software and accessories,63.3,M02,
2004-03,CUUR0000SEEE02,电脑软件,Computer software and accessories,62.8,M03,
2004-04,CUUR0000SEEE02,电脑软件,Computer software and accessories,63.2,M04,
2004-05,CUUR0000SEEE02,电脑软件,Computer software and accessories,63.0,M05,
2004-06,CUUR0000SEEE02,电脑软件,Computer software and accessories,62.5,M06,
2004-07,CUUR0000SEEE02,电脑软件,Computer software and accessories,62.5,M07,
2004-08,CUUR0000SEEE02,电脑软件,Computer software and accessories,62.6,M08,
2004-09,CUUR0000SEEE02,电脑软件,Computer software and accessories,61.6,M09,
2004-10,CUUR0000SEEE02,电脑软件,Computer software and accessories,61.5,M10,
2004-11,CUUR0000SEEE02,电脑软件,Computer software and accessories,61.3,M11,
2004-12,CUUR0000SEEE02,电脑软件,Computer software and accessories,61.1,M12,
2005-01,CUUR0000SEEE02,电脑软件,Computer software and accessories,60.7,M01,
2005-02,CUUR0000SEEE02,电脑软件,Computer software and accessories,60.3,M02,
2005-03,CUUR0000SEEE02,电脑软件,Computer software and accessories,59.6,M03,
2005-04,CUUR0000SEEE02,电脑软件,Computer software and accessories,59.1,M04,
2005-05,CUUR0000SEEE02,电脑软件,Computer software and accessories,58.7,M05,
2005-06,CUUR0000SEEE02,电脑软件,Computer software and accessories,58.4,M06,
2005-07,CUUR0000SEEE02,电脑软件,Computer software and accessories,58.5,M07,
2005-08,CUUR0000SEEE02,电脑软件,Computer software and accessories,58.5,M08,
2005-09,CUUR0000SEEE02,电脑软件,Computer software and accessories,58.3,M09,
2005-10,CUUR0000SEEE02,电脑软件,Computer software and accessories,58.3,M10,
2005-11,CUUR0000SEEE02,电脑软件,Computer software and accessories,58.4,M11,
2005-12,CUUR0000SEEE02,电脑软件,Computer software and accessories,58.5,M12,
2006-01,CUUR0000SEEE02,电脑软件,Computer software and accessories,57.8,M01,
2006-02,CUUR0000SEEE02,电脑软件,Computer software and accessories,57.3,M02,
2006-03,CUUR0000SEEE02,电脑软件,Computer software and accessories,56.6,M03,
2006-04,CUUR0000SEEE02,电脑软件,Computer software and accessories,56.0,M04,
2006-05,CUUR0000SEEE02,电脑软件,Computer software and accessories,55.7,M05,
2006-06,CUUR0000SEEE02,电脑软件,Computer software and accessories,55.1,M06,
2006-07,CUUR0000SEEE02,电脑软件,Computer software and accessories,55.1,M07,
2006-08,CUUR0000SEEE02,电脑软件,Computer software and accessories,54.5,M08,
2006-09,CUUR0000SEEE02,电脑软件,Computer software and accessories,54.5,M09,
2006-10,CUUR0000SEEE02,电脑软件,Computer software and accessories,54.0,M10,
2006-11,CUUR0000SEEE02,电脑软件,Computer software and accessories,53.8,M11,
2006-12,CUUR0000SEEE02,电脑软件,Computer software and accessories,54.2,M12,
2007-01,CUUR0000SEEE02,电脑软件,Computer software and accessories,54.067,M01,
2007-02,CUUR0000SEEE02,电脑软件,Computer software and accessories,53.956,M02,
2007-03,CUUR0000SEEE02,电脑软件,Computer software and accessories,53.687,M03,
2007-04,CUUR0000SEEE02,电脑软件,Computer software and accessories,53.159,M04,
2007-05,CUUR0000SEEE02,电脑软件,Computer software and accessories,53.379,M05,
2007-06,CUUR0000SEEE02,电脑软件,Computer software and accessories,53.228,M06,
2007-07,CUUR0000SEEE02,电脑软件,Computer software and accessories,52.395,M07,
2007-08,CUUR0000SEEE02,电脑软件,Computer software and accessories,50.993,M08,
2007-09,CUUR0000SEEE02,电脑软件,Computer software and accessories,51.58,M09,
2007-10,CUUR0000SEEE02,电脑软件,Computer software and accessories,51.499,M10,
2007-11,CUUR0000SEEE02,电脑软件,Computer software and accessories,51.474,M11,
2007-12,CUUR0000SEEE02,电脑软件,Computer software and accessories,50.722,M12,
2008-01,CUUR0000SEEE02,电脑软件,Computer software and accessories,50.897,M01,
2008-02,CUUR0000SEEE02,电脑软件,Computer software and accessories,51.207,M02,
2008-03,CUUR0000SEEE02,电脑软件,Computer software and accessories,50.817,M03,
2008-04,CUUR0000SEEE02,电脑软件,Computer software and accessories,50.924,M04,
2008-05,CUUR0000SEEE02,电脑软件,Computer software and accessories,50.858,M05,
2008-06,CUUR0000SEEE02,电脑软件,Computer software and accessories,50.574,M06,
2008-07,CUUR0000SEEE02,电脑软件,Computer software and accessories,50.503,M07,
2008-08,CUUR0000SEEE02,电脑软件,Computer software and accessories,50.447,M08,
2008-09,CUUR0000SEEE02,电脑软件,Computer software and accessories,50.15,M09,
2008-10,CUUR0000SEEE02,电脑软件,Computer software and accessories,50.674,M10,
2008-11,CUUR0000SEEE02,电脑软件,Computer software and accessories,50.462,M11,
2008-12,CUUR0000SEEE02,电脑软件,Computer software and accessories,50.18,M12,
2009-01,CUUR0000SEEE02,电脑软件,Computer software and accessories,50.468,M01,
2009-02,CUUR0000SEEE02,电脑软件,Computer software and accessories,50.63,M02,
2009-03,CUUR0000SEEE02,电脑软件,Computer software and accessories,50.457,M03,
2009-04,CUUR0000SEEE02,电脑软件,Computer software and accessories,50.691,M04,
2009-05,CUUR0000SEEE02,电脑软件,Computer software and accessories,50.298,M05,
2009-06,CUUR0000SEEE02,电脑软件,Computer software and accessories,50.294,M06,
2009-07,CUUR0000SEEE02,电脑软件,Computer software and accessories,49.953,M07,
2009-08,CUUR0000SEEE02,电脑软件,Computer software and accessories,49.742,M08,
2009-09,CUUR0000SEEE02,电脑软件,Computer software and accessories,48.708,M09,
2009-10,CUUR0000SEEE02,电脑软件,Computer software and accessories,49.503,M10,
2009-11,CUUR0000SEEE02,电脑软件,Computer software and accessories,49.637,M11,
2009-12,CUUR0000SEEE02,电脑软件,Computer software and accessories,48.93,M12,
2010-01,CUUR0000SEEE02,电脑软件,Computer software and accessories,49.039,M01,
2010-02,CUUR0000SEEE02,电脑软件,Computer software and accessories,49.348,M02,
2010-03,CUUR0000SEEE02,电脑软件,Computer software and accessories,48.636,M03,
2010-04,CUUR0000SEEE02,电脑软件,Computer software and accessories,47.722,M04,
2010-05,CUUR0000SEEE02,电脑软件,Computer software and accessories,47.222,M05,
2010-06,CUUR0000SEEE02,电脑软件,Computer software and accessories,46.004,M06,
2010-07,CUUR0000SEEE02,电脑软件,Computer software and accessories,44.841,M07,
2010-08,CUUR0000SEEE02,电脑软件,Computer software and accessories,45.125,M08,
2010-09,CUUR0000SEEE02,电脑软件,Computer software and accessories,45.159,M09,
2010-10,CUUR0000SEEE02,电脑软件,Computer software and accessories,45.242,M10,
2010-11,CUUR0000SEEE02,电脑软件,Computer software and accessories,45.016,M11,
2010-12,CUUR0000SEEE02,电脑软件,Computer software and accessories,43.791,M12,
2011-01,CUUR0000SEEE02,电脑软件,Computer software and accessories,43.97,M01,
2011-02,CUUR0000SEEE02,电脑软件,Computer software and accessories,44.023,M02,
2011-03,CUUR0000SEEE02,电脑软件,Computer software and accessories,43.462,M03,
2011-04,CUUR0000SEEE02,电脑软件,Computer software and accessories,43.318,M04,
2011-05,CUUR0000SEEE02,电脑软件,Computer software and accessories,42.89,M05,
2011-06,CUUR0000SEEE02,电脑软件,Computer software and accessories,42.879,M06,
2011-07,CUUR0000SEEE02,电脑软件,Computer software and accessories,42.803,M07,
2011-08,CUUR0000SEEE02,电脑软件,Computer software and accessories,42.903,M08,
2011-09,CUUR0000SEEE02,电脑软件,Computer software and accessories,42.71,M09,
2011-10,CUUR0000SEEE02,电脑软件,Computer software and accessories,42.057,M10,
2011-11,CUUR0000SEEE02,电脑软件,Computer software and accessories,42.483,M11,
2011-12,CUUR0000SEEE02,电脑软件,Computer software and accessories,43.187,M12,
2012-01,CUUR0000SEEE02,电脑软件,Computer software and accessories,43.106,M01,
2012-02,CUUR0000SEEE02,电脑软件,Computer software and accessories,42.379,M02,
2012-03,CUUR0000SEEE02,电脑软件,Computer software and accessories,42.023,M03,
2012-04,CUUR0000SEEE02,电脑软件,Computer software and accessories,41.792,M04,
2012-05,CUUR0000SEEE02,电脑软件,Computer software and accessories,41.848,M05,
2012-06,CUUR0000SEEE02,电脑软件,Computer software and accessories,41.02,M06,
2012-07,CUUR0000SEEE02,电脑软件,Computer software and accessories,40.725,M07,
2012-08,CUUR0000SEEE02,电脑软件,Computer software and accessories,39.806,M08,
2012-09,CUUR0000SEEE02,电脑软件,Computer software and accessories,39.524,M09,
2012-10,CUUR0000SEEE02,电脑软件,Computer software and accessories,39.421,M10,
2012-11,CUUR0000SEEE02,电脑软件,Computer software and accessories,40.033,M11,
2012-12,CUUR0000SEEE02,电脑软件,Computer software and accessories,40.079,M12,
2013-01,CUUR0000SEEE02,电脑软件,Computer software and accessories,39.728,M01,
2013-02,CUUR0000SEEE02,电脑软件,Computer software and accessories,39.863,M02,
2013-03,CUUR0000SEEE02,电脑软件,Computer software and accessories,39.307,M03,
2013-04,CUUR0000SEEE02,电脑软件,Computer software and accessories,38.744,M04,
2013-05,CUUR0000SEEE02,电脑软件,Computer software and accessories,38.476,M05,
2013-06,CUUR0000SEEE02,电脑软件,Computer software and accessories,38.491,M06,
2013-07,CUUR0000SEEE02,电脑软件,Computer software and accessories,38.294,M07,
2013-08,CUUR0000SEEE02,电脑软件,Computer software and accessories,37.927,M08,
2013-09,CUUR0000SEEE02,电脑软件,Computer software and accessories,38.287,M09,
2013-10,CUUR0000SEEE02,电脑软件,Computer software and accessories,38.479,M10,
2013-11,CUUR0000SEEE02,电脑软件,Computer software and accessories,37.866,M11,
2013-12,CUUR0000SEEE02,电脑软件,Computer software and accessories,37.237,M12,
2014-01,CUUR0000SEEE02,电脑软件,Computer software and accessories,37.261,M01,
2014-02,CUUR0000SEEE02,电脑软件,Computer software and accessories,36.996,M02,
2014-03,CUUR0000SEEE02,电脑软件,Computer software and accessories,36.726,M03,
2014-04,CUUR0000SEEE02,电脑软件,Computer software and accessories,36.68,M04,
2014-05,CUUR0000SEEE02,电脑软件,Computer software and accessories,36.586,M05,
2014-06,CUUR0000SEEE02,电脑软件,Computer software and accessories,36.886,M06,
2014-07,CUUR0000SEEE02,电脑软件,Computer software and accessories,37.252,M07,
2014-08,CUUR0000SEEE02,电脑软件,Computer software and accessories,37.426,M08,
2014-09,CUUR0000SEEE02,电脑软件,Computer software and accessories,36.97,M09,
2014-10,CUUR0000SEEE02,电脑软件,Computer software and accessories,37.138,M10,
2014-11,CUUR0000SEEE02,电脑软件,Computer software and accessories,37.288,M11,
2014-12,CUUR0000SEEE02,电脑软件,Computer software and accessories,36.807,M12,
2015-01,CUUR0000SEEE02,电脑软件,Computer software and accessories,36.585,M01,
2015-02,CUUR0000SEEE02,电脑软件,Computer software and accessories,36.601,M02,
2015-03,CUUR0000SEEE02,电脑软件,Computer software and accessories,36.944,M03,
2015-04,CUUR0000SEEE02,电脑软件,Computer software and accessories,36.831,M04,
2015-05,CUUR0000SEEE02,电脑软件,Computer software and accessories,37.244,M05,
2015-06,CUUR0000SEEE02,电脑软件,Computer software and accessories,36.926,M06,
2015-07,CUUR0000SEEE02,电脑软件,Computer software and accessories,36.382,M07,
2015-08,CUUR0000SEEE02,电脑软件,Computer software and accessories,36.776,M08,
2015-09,CUUR0000SEEE02,电脑软件,Computer software and accessories,36.917,M09,
2015-10,CUUR0000SEEE02,电脑软件,Computer software and accessories,37.114,M10,
2015-11,CUUR0000SEEE02,电脑软件,Computer software and accessories,36.66,M11,
2015-12,CUUR0000SEEE02,电脑软件,Computer software and accessories,36.369,M12,
2016-01,CUUR0000SEEE02,电脑软件,Computer software and accessories,36.109,M01,
2016-02,CUUR0000SEEE02,电脑软件,Computer software and accessories,35.883,M02,
2016-03,CUUR0000SEEE02,电脑软件,Computer software and accessories,35.157,M03,
2016-04,CUUR0000SEEE02,电脑软件,Computer software and accessories,35.749,M04,
2016-05,CUUR0000SEEE02,电脑软件,Computer software and accessories,34.219,M05,
2016-06,CUUR0000SEEE02,电脑软件,Computer software and accessories,34.277,M06,
2016-07,CUUR0000SEEE02,电脑软件,Computer software and accessories,34.445,M07,
2016-08,CUUR0000SEEE02,电脑软件,Computer software and accessories,33.996,M08,
2016-09,CUUR0000SEEE02,电脑软件,Computer software and accessories,34.1,M09,
2016-10,CUUR0000SEEE02,电脑软件,Computer software and accessories,33.372,M10,
2016-11,CUUR0000SEEE02,电脑软件,Computer software and accessories,32.668,M11,
2016-12,CUUR0000SEEE02,电脑软件,Computer software and accessories,32.375,M12,
2017-01,CUUR0000SEEE02,电脑软件,Computer software and accessories,33.31,M01,
2017-02,CUUR0000SEEE02,电脑软件,Computer software and accessories,32.928,M02,
2017-03,CUUR0000SEEE02,电脑软件,Computer software and accessories,32.547,M03,
2017-04,CUUR0000SEEE02,电脑软件,Computer software and accessories,32.243,M04,
2017-05,CUUR0000SEEE02,电脑软件,Computer software and accessories,33.051,M05,
2017-06,CUUR0000SEEE02,电脑软件,Computer software and accessories,33.269,M06,
2017-07,CUUR0000SEEE02,电脑软件,Computer software and accessories,33.805,M07,
2017-08,CUUR0000SEEE02,电脑软件,Computer software and accessories,33.425,M08,
2017-09,CUUR0000SEEE02,电脑软件,Computer software and accessories,32.785,M09,
2017-10,CUUR0000SEEE02,电脑软件,Computer software and accessories,33.395,M10,
2017-11,CUUR0000SEEE02,电脑软件,Computer software and accessories,32.939,M11,
2017-12,CUUR0000SEEE02,电脑软件,Computer software and accessories,32.53,M12,
1998-01,CUUR0000SERE01,玩具,Toys,123.1,M01,
1998-02,CUUR0000SERE01,玩具,Toys,122.6,M02,
1998-03,CUUR0000SERE01,玩具,Toys,122.1,M03,
1998-04,CUUR0000SERE01,玩具,Toys,121.4,M04,
1998-05,CUUR0000SERE01,玩具,Toys,120.1,M05,
1998-06,CUUR0000SERE01,玩具,Toys,119.9,M06,
1998-07,CUUR0000SERE01,玩具,Toys,119.8,M07,
1998-08,CUUR0000SERE01,玩具,Toys,119.3,M08,
1998-09,CUUR0000SERE01,玩具,Toys,118.2,M09,
1998-10,CUUR0000SERE01,玩具,Toys,117.7,M10,
1998-11,CUUR0000SERE01,玩具,Toys,117.2,M11,
1998-12,CUUR0000SERE01,玩具,Toys,116.8,M12,
1999-01,CUUR0000SERE01,玩具,Toys,116.8,M01,
1999-02,CUUR0000SERE01,玩具,Toys,115.9,M02,
1999-03,CUUR0000SERE01,玩具,Toys,115.2,M03,
1999-04,CUUR0000SERE01,玩具,Toys,114.9,M04,
1999-05,CUUR0000SERE01,玩具,Toys,114.5,M05,
1999-06,CUUR0000SERE01,玩具,Toys,114.8,M06,
1999-07,CUUR0000SERE01,玩具,Toys,113.8,M07,
1999-08,CUUR0000SERE01,玩具,Toys,112.6,M08,
1999-09,CUUR0000SERE01,玩具,Toys,109.8,M09,
1999-10,CUUR0000SERE01,玩具,Toys,109.6,M10,
1999-11,CUUR0000SERE01,玩具,Toys,107.8,M11,
1999-12,CUUR0000SERE01,玩具,Toys,107.4,M12,
2000-01,CUUR0000SERE01,玩具,Toys,107.2,M01,
2000-02,CUUR0000SERE01,玩具,Toys,107.1,M02,
